,p_match,inns,bat,p_bat,team_bat,bowl,p_bowl,team_bowl,ball,ball_id,outcome,score,out,dismissal,p_out,over,noball,wide,byes,legbyes,cur_bat_runs,cur_bat_bf,cur_bowl_ovr,cur_bowl_wkts,cur_bowl_runs,inns_runs,inns_wkts,inns_balls,inns_runs_rem,inns_balls_rem,inns_rr,inns_rrr,target,max_balls,date,year,ground,country,winner,toss,competition,bat_hand,bowl_style,bowl_kind,batruns,ballfaced,bowlruns,bat_out,wagonX,wagonY,wagonZone,line,length,shot,control,predscore,wprob
10905,1216520,1,Shubman Gill,1070173,Kolkata Knight Riders,Chris Jordan,288992,Punjab Kings,4,17.04,no run,0,False,,1070173,18,0,0,0,0,56,42,2.4,1,20,133,7,106,,14,7.52,,,120,2020-10-26,2020,Sharjah Cricket Stadium,United Arab Emirates,Kings XI Punjab,Kings XI Punjab,IPL,RHB,RFM,pace bowler,0,1,0,True,0,0,0,DOWN_LEG,FULL_TOSS,FLICK,0.0,157,39.75
10906,1216520,1,Shubman Gill,1070173,Kolkata Knight Riders,Chris Jordan,288992,Punjab Kings,5,17.05,run,1,False,,1070173,18,0,0,0,0,57,43,2.5,1,21,134,7,107,,13,7.51,,,120,2020-10-26,2020,Sharjah Cricket Stadium,United Arab Emirates,Kings XI Punjab,Kings XI Punjab,IPL,RHB,RFM,pace bowler,1,1,1,True,346,192,3,ON_THE_STUMPS,FULL_TOSS,FLICK,1.0,156,38.69
10907,1216523,1,Shubman Gill,1070173,Kolkata Knight Riders,Chris Jordan,288992,Punjab Kings,1,4.01,no run,0,False,,1070173,5,0,0,0,0,8,9,0.1,0,0,15,2,25,,95,3.6,,,120,2020-10-10,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,RFM,pace bowler,0,1,0,True,154,231,5,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1.0,153,34.39
10908,1216523,1,Shubman Gill,1070173,Kolkata Knight Riders,Chris Jordan,288992,Punjab Kings,2,4.02,no run,0,False,,1070173,5,0,0,0,0,8,10,0.2,0,0,15,2,26,,94,3.46,,,120,2020-10-10,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,RFM,pace bowler,0,1,0,True,144,242,5,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,151,32.43
10909,1216523,1,Shubman Gill,1070173,Kolkata Knight Riders,Chris Jordan,288992,Punjab Kings,3,4.03,no run,0,False,,1070173,5,0,0,0,0,8,11,0.3,0,0,15,2,27,,93,3.33,,,120,2020-10-10,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,RFM,pace bowler,0,1,0,True,121,162,7,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,PUSH,1.0,150,31.47
10910,1216523,1,Shubman Gill,1070173,Kolkata Knight Riders,Chris Jordan,288992,Punjab Kings,4,4.04,no run,0,False,,1070173,5,0,0,0,0,8,12,0.4,0,0,15,2,28,,92,3.21,,,120,2020-10-10,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,RFM,pace bowler,0,1,0,True,184,199,4,ON_THE_STUMPS,GOOD_LENGTH,DEFENDED,1.0,148,29.6
10911,1216523,1,Shubman Gill,1070173,Kolkata Knight Riders,Chris Jordan,288992,Punjab Kings,5,4.05,four,4,False,,1070173,5,0,0,0,0,12,13,0.5,0,4,19,2,29,,91,3.93,,,120,2020-10-10,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,RFM,pace bowler,4,1,4,True,328,89,2,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,FLICK,1.0,150,31.47
10912,1216523,1,Shubman Gill,1070173,Kolkata Knight Riders,Chris Jordan,288992,Punjab Kings,6,4.06,no run,0,False,,1070173,5,0,0,0,0,12,14,1.0,0,4,19,2,30,,90,3.8,,,120,2020-10-10,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,RFM,pace bowler,0,1,0,True,0,0,0,ON_THE_STUMPS,FULL,LEG_GLANCE,0.0,150,31.47
10913,1216523,1,Shubman Gill,1070173,Kolkata Knight Riders,Chris Jordan,288992,Punjab Kings,4,7.04,run,1,False,,1070173,8,0,0,0,0,19,19,1.4,0,8,42,2,46,,74,5.47,,,120,2020-10-10,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,RFM,pace bowler,1,1,1,True,307,112,2,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,154,35.4
10914,1216523,1,Shubman Gill,1070173,Kolkata Knight Riders,Chris Jordan,288992,Punjab Kings,6,7.06,run,2,False,,1070173,8,0,0,0,0,21,20,2.0,0,11,45,2,48,,72,5.62,,,120,2020-10-10,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,RFM,pace bowler,2,1,2,True,255,120,2,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,154,35.4
10915,1216523,1,Shubman Gill,1070173,Kolkata Knight Riders,Chris Jordan,288992,Punjab Kings,1,16.01,run,1,False,,1070173,17,0,0,0,0,54,45,2.1,0,12,116,3,97,,23,7.17,,,120,2020-10-10,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,RFM,pace bowler,1,1,1,True,116,194,6,OUTSIDE_OFFSTUMP,YORKER,PUSH,1.0,159,40.62
10916,1216523,1,Shubman Gill,1070173,Kolkata Knight Riders,Chris Jordan,288992,Punjab Kings,6,16.06,run,2,False,,1070173,17,0,0,0,0,56,46,3.0,0,29,133,3,102,,18,7.82,,,120,2020-10-10,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,RFM,pace bowler,2,1,2,True,34,209,6,OUTSIDE_OFFSTUMP,FULL,COVER_DRIVE,1.0,168,50.51
12537,1136573,1,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Delhi Capitals,3,17.03,four,4,False,,1070173,18,0,0,0,0,4,1,3.3,2,23,182,5,105,,15,10.4,,,120,2018-04-16,2018,"Eden Gardens, Kolkata",India,Kolkata Knight Riders,Delhi Daredevils,IPL,RHB,LFM,pace bowler,4,1,4,True,350,208,3,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,PULL,1.0,207,86.77
12538,1136573,1,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Delhi Capitals,4,17.04,run,1,False,,1070173,18,0,0,0,0,5,2,3.4,2,24,183,5,106,,14,10.35,,,120,2018-04-16,2018,"Eden Gardens, Kolkata",India,Kolkata Knight Riders,Delhi Daredevils,IPL,RHB,LFM,pace bowler,1,1,1,True,159,331,5,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,207,86.77
12539,1136586,2,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Delhi Capitals,1,12.01,run,1,False,,1070173,13,0,0,0,0,27,21,2.1,2,20,105,5,73,115.0,47,8.63,14.68,220.0,120,2018-04-27,2018,"Feroz Shah Kotla, Delhi",India,Delhi Daredevils,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,1,1,1,True,125,187,6,DOWN_LEG,GOOD_LENGTH,STEERED,1.0,162,0.44
12540,1136586,2,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Delhi Capitals,6,12.06,no run,0,False,,1070173,13,0,0,0,0,27,22,2.5,2,32,117,5,77,103.0,43,9.11,14.37,220.0,120,2018-04-27,2018,"Feroz Shah Kotla, Delhi",India,Delhi Daredevils,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,0,1,0,True,117,178,6,ON_THE_STUMPS,GOOD_LENGTH,CUT_SHOT,1.0,173,0.69
12541,1136586,2,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Delhi Capitals,7,12.07,run,1,False,,1070173,13,0,0,0,0,28,23,3.0,2,33,118,5,78,102.0,42,9.07,14.57,220.0,120,2018-04-27,2018,"Feroz Shah Kotla, Delhi",India,Delhi Daredevils,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,1,1,1,True,120,154,7,OUTSIDE_OFFSTUMP,GOOD_LENGTH,CUT_SHOT,1.0,174,0.78
12542,1216508,2,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,1,0.01,no run,0,False,,1070173,1,0,0,0,0,0,1,0.1,0,0,0,0,1,196.0,119,0.0,9.88,196.0,120,2020-09-23,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Mumbai Indians,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,0,1,0,True,170,165,6,OUTSIDE_OFFSTUMP,YORKER,PUSH,1.0,168,22.31
12543,1216508,2,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,2,0.02,no run,0,False,,1070173,1,0,0,0,0,0,2,0.2,0,0,0,0,2,196.0,118,0.0,9.96,196.0,120,2020-09-23,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Mumbai Indians,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,0,1,0,True,0,0,0,ON_THE_STUMPS,GOOD_LENGTH,LEFT_ALONE,1.0,166,21.03
12544,1216508,2,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,3,0.03,no run,0,False,,1070173,1,0,0,0,0,0,3,0.3,0,0,0,0,3,196.0,117,0.0,10.05,196.0,120,2020-09-23,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Mumbai Indians,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,0,1,0,True,133,138,7,ON_THE_STUMPS,GOOD_LENGTH,PUSH,1.0,165,20.17
12545,1216508,2,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,4,0.04,no run,0,False,,1070173,1,0,0,0,0,0,4,0.4,0,0,0,0,4,196.0,116,0.0,10.13,196.0,120,2020-09-23,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Mumbai Indians,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,0,1,0,True,178,147,8,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,PUSH,0.0,164,19.32
12546,1216508,2,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,5,0.05,no run,0,False,,1070173,1,0,0,0,0,0,5,0.5,0,0,0,0,5,196.0,115,0.0,10.22,196.0,120,2020-09-23,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Mumbai Indians,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,0,1,0,True,129,223,5,WIDE_OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,162,18.14
12547,1216508,2,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,6,0.06,no run,0,False,,1070173,1,0,0,0,0,0,6,1.0,0,0,0,0,6,196.0,114,0.0,10.31,196.0,120,2020-09-23,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Mumbai Indians,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,0,1,0,True,0,0,0,ON_THE_STUMPS,GOOD_LENGTH,FLICK,0.0,160,17.24
12548,1216508,2,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,1,2.01,run,2,False,,1070173,3,0,0,0,0,3,8,1.1,0,2,10,0,13,186.0,107,4.61,10.42,196.0,120,2020-09-23,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Mumbai Indians,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,2,1,2,True,227,45,1,ON_THE_STUMPS,GOOD_LENGTH,ON_DRIVE,0.0,161,17.9
12549,1216508,2,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,2,2.02,no run,0,False,,1070173,3,0,0,0,0,3,9,1.2,0,2,10,0,14,186.0,106,4.28,10.52,196.0,120,2020-09-23,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Mumbai Indians,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,0,1,0,True,193,201,4,OUTSIDE_OFFSTUMP,GOOD_LENGTH,PUSH,1.0,160,17.05
12550,1216508,2,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,3,2.03,four,4,False,,1070173,3,0,0,0,0,7,10,1.3,0,6,14,0,15,182.0,105,5.6,10.4,196.0,120,2020-09-23,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Mumbai Indians,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,4,1,4,True,20,263,6,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,COVER_DRIVE,1.0,162,18.69
12551,1216508,2,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,4,2.04,out,0,True,caught,1070173,3,0,0,0,0,7,11,1.4,1,6,14,1,16,182.0,104,5.25,10.5,196.0,120,2020-09-23,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Mumbai Indians,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,0,1,0,True,218,187,3,DOWN_LEG,SHORT,PULL,0.0,162,14.4
12552,1216526,1,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,3,0.03,no run,0,False,,1070173,1,0,0,0,0,0,1,0.3,0,1,1,0,3,,117,2.0,,,120,2020-10-16,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Mumbai Indians,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,0,1,0,True,158,247,5,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,0.0,164,43.64
12553,1216526,1,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,4,0.04,wide,1,False,,1070173,1,0,1,0,0,0,1,0.3,0,2,2,0,3,,117,4.0,,,120,2020-10-16,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Mumbai Indians,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,0,0,1,True,0,0,0,ON_THE_STUMPS,SHORT,LEFT_ALONE,1.0,165,44.73
12554,1216526,1,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,5,0.05,no run,0,False,,1070173,1,0,0,0,0,0,2,0.4,0,2,2,0,4,,116,3.0,,,120,2020-10-16,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Mumbai Indians,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,0,1,0,True,161,247,5,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,163,42.55
12555,1216526,1,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,6,0.06,no run,0,False,,1070173,1,0,0,0,0,0,3,0.5,0,2,2,0,5,,115,2.4,,,120,2020-10-16,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Mumbai Indians,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,0,1,0,True,186,203,4,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,DEFENDED,1.0,162,41.48
12556,1216526,1,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,7,0.07,run,1,False,,1070173,1,0,0,0,0,1,4,1.0,0,3,3,0,6,,114,3.0,,,120,2020-10-16,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Mumbai Indians,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,1,1,1,True,115,180,6,ON_THE_STUMPS,GOOD_LENGTH,DAB,1.0,161,40.41
12557,1216526,1,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,4,2.04,run,1,False,,1070173,3,0,0,0,0,7,9,1.4,0,5,14,0,16,,104,5.25,,,120,2020-10-16,2020,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Mumbai Indians,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,1,1,1,True,50,196,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,158,37.27
12558,1254096,2,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,1,0.01,no run,0,False,,1070173,1,0,0,0,0,0,1,0.1,0,0,0,0,1,156.0,119,0.0,7.86,156.0,120,2021-09-23,2021,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,0,1,0,True,0,0,0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,LEFT_ALONE,1.0,162,59.98
12559,1254096,2,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,2,0.02,six,6,False,,1070173,1,0,0,0,0,6,2,0.2,0,6,6,0,2,150.0,118,18.0,7.62,156.0,120,2021-09-23,2021,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,6,1,6,True,354,280,3,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,166,64.78
12560,1254096,2,Shubman Gill,1070173,Kolkata Knight Riders,Trent Boult,277912,Mumbai Indians,3,0.03,run,1,False,,1070173,1,0,0,0,0,7,3,0.3,0,7,7,0,3,149.0,117,14.0,7.64,156.0,120,2021-09-23,2021,"Zayed Cricket Stadium, Abu Dhabi",United Arab Emirates,Kolkata Knight Riders,Kolkata Knight Riders,IPL,RHB,LFM,pace bowler,1,1,1,True,309,103,2,ON_THE_STUMPS,FULL,FLICK,1.0,166,64.92
13166,1178404,1,Shubman Gill,1070173,Kolkata Knight Riders,Mitchell Santner,502714,Chennai Super Kings,1,15.01,run,1,False,,1070173,16,0,0,0,0,2,2,3.1,1,22,134,5,91,,29,8.83,,,120,2019-04-14,2019,"Eden Gardens, Kolkata",India,Chennai Super Kings,Chennai Super Kings,IPL,RHB,SLA,spin bowler,1,1,1,True,125,315,5,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,183,69.74
13167,1178404,1,Shubman Gill,1070173,Kolkata Knight Riders,Mitchell Santner,502714,Chennai Super Kings,3,15.03,run,1,False,,1070173,16,0,0,0,0,3,3,3.3,1,24,136,5,93,,27,8.77,,,120,2019-04-14,2019,"Eden Gardens, Kolkata",India,Chennai Super Kings,Chennai Super Kings,IPL,RHB,SLA,spin bowler,1,1,1,True,140,150,7,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,0.0,181,67.84
13168,1178404,1,Shubman Gill,1070173,Kolkata Knight Riders,Mitchell Santner,502714,Chennai Super Kings,6,15.06,run,1,False,,1070173,16,0,0,0,0,4,4,4.0,1,30,142,5,96,,24,8.87,,,120,2019-04-14,2019,"Eden Gardens, Kolkata",India,Chennai Super Kings,Chennai Super Kings,IPL,RHB,SLA,spin bowler,1,1,1,True,59,214,6,OUTSIDE_OFFSTUMP,GOOD_LENGTH,COVER_DRIVE,1.0,185,71.56
13169,1216536,1,Shubman Gill,1070173,Kolkata Knight Riders,Mitchell Santner,502714,Chennai Super Kings,1,5.01,run,1,False,,1070173,6,0,0,0,0,24,14,0.1,0,1,34,0,31,,89,6.58,,,120,2020-10-29,2020,Dubai International Cricket Stadium,United Arab Emirates,Chennai Super Kings,Chennai Super Kings,IPL,RHB,SLA,spin bowler,1,1,1,True,114,297,5,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,159,45.57
13170,1304108,2,Shubman Gill,1070173,Gujarat Titans,Mitchell Santner,502714,Chennai Super Kings,1,3.01,no run,0,False,,1070173,4,0,0,0,0,2,4,0.1,0,0,29,0,19,105.0,101,9.15,6.23,134.0,120,2022-05-15,2022,"Wankhede Stadium, Mumbai",India,Gujarat Titans,Chennai Super Kings,IPL,RHB,SLA,spin bowler,0,1,0,True,216,184,3,ON_THE_STUMPS,GOOD_LENGTH,DEFENDED,1.0,167,89.61
13171,1304108,2,Shubman Gill,1070173,Gujarat Titans,Mitchell Santner,502714,Chennai Super Kings,2,3.02,no run,0,False,,1070173,4,0,0,0,0,2,5,0.2,0,0,29,0,20,105.0,100,8.7,6.3,134.0,120,2022-05-15,2022,"Wankhede Stadium, Mumbai",India,Gujarat Titans,Chennai Super Kings,IPL,RHB,SLA,spin bowler,0,1,0,True,227,142,2,ON_THE_STUMPS,GOOD_LENGTH,SWEEP_SHOT,1.0,165,89.0
13172,1304108,2,Shubman Gill,1070173,Gujarat Titans,Mitchell Santner,502714,Chennai Super Kings,3,3.03,four,4,False,,1070173,4,0,0,0,0,6,6,0.3,0,4,33,0,21,101.0,99,9.42,6.12,134.0,120,2022-05-15,2022,"Wankhede Stadium, Mumbai",India,Gujarat Titans,Chennai Super Kings,IPL,RHB,SLA,spin bowler,4,1,4,True,356,238,3,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,PULL,1.0,167,90.43
13173,1304108,2,Shubman Gill,1070173,Gujarat Titans,Mitchell Santner,502714,Chennai Super Kings,4,3.04,run,1,False,,1070173,4,0,0,0,0,7,7,0.4,0,5,34,0,22,100.0,98,9.27,6.12,134.0,120,2022-05-15,2022,"Wankhede Stadium, Mumbai",India,Gujarat Titans,Chennai Super Kings,IPL,RHB,SLA,spin bowler,1,1,1,True,262,198,3,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,169,91.22
13174,1304108,2,Shubman Gill,1070173,Gujarat Titans,Mitchell Santner,502714,Chennai Super Kings,1,5.01,no run,0,False,,1070173,6,0,0,0,0,7,8,1.1,0,6,45,0,31,89.0,89,8.7,6.0,134.0,120,2022-05-15,2022,"Wankhede Stadium, Mumbai",India,Gujarat Titans,Chennai Super Kings,IPL,RHB,SLA,spin bowler,0,1,0,True,242,179,3,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,170,93.19
13175,1304108,2,Shubman Gill,1070173,Gujarat Titans,Mitchell Santner,502714,Chennai Super Kings,2,5.02,no run,0,False,,1070173,6,0,0,0,0,7,9,1.2,0,6,45,0,32,89.0,88,8.43,6.06,134.0,120,2022-05-15,2022,"Wankhede Stadium, Mumbai",India,Gujarat Titans,Chennai Super Kings,IPL,RHB,SLA,spin bowler,0,1,0,True,232,188,3,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,167,92.44
13176,1304108,2,Shubman Gill,1070173,Gujarat Titans,Mitchell Santner,502714,Chennai Super Kings,3,5.03,no run,0,False,,1070173,6,0,0,0,0,7,10,1.3,0,6,45,0,33,89.0,87,8.18,6.13,134.0,120,2022-05-15,2022,"Wankhede Stadium, Mumbai",India,Gujarat Titans,Chennai Super Kings,IPL,RHB,SLA,spin bowler,0,1,0,True,208,194,4,ON_THE_STUMPS,GOOD_LENGTH,DEFENDED,1.0,165,91.88
13177,1304108,2,Shubman Gill,1070173,Gujarat Titans,Mitchell Santner,502714,Chennai Super Kings,4,5.04,four,4,False,,1070173,6,0,0,0,0,11,11,1.4,0,10,49,0,34,85.0,86,8.64,5.93,134.0,120,2022-05-15,2022,"Wankhede Stadium, Mumbai",India,Gujarat Titans,Chennai Super Kings,IPL,RHB,SLA,spin bowler,4,1,4,True,319,71,2,OUTSIDE_OFFSTUMP,GOOD_LENGTH,SWEEP_SHOT,1.0,168,93.38
13178,1304108,2,Shubman Gill,1070173,Gujarat Titans,Mitchell Santner,502714,Chennai Super Kings,5,5.05,four,4,False,,1070173,6,0,0,0,0,15,12,1.5,0,14,53,0,35,81.0,85,9.08,5.71,134.0,120,2022-05-15,2022,"Wankhede Stadium, Mumbai",India,Gujarat Titans,Chennai Super Kings,IPL,RHB,SLA,spin bowler,4,1,4,True,308,69,2,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,PULL,1.0,173,95.04
13179,1304108,2,Shubman Gill,1070173,Gujarat Titans,Mitchell Santner,502714,Chennai Super Kings,6,5.06,no run,0,False,,1070173,6,0,0,0,0,15,13,2.0,0,14,53,0,36,81.0,84,8.83,5.78,134.0,120,2022-05-15,2022,"Wankhede Stadium, Mumbai",India,Gujarat Titans,Chennai Super Kings,IPL,RHB,SLA,spin bowler,0,1,0,True,172,193,5,ON_THE_STUMPS,GOOD_LENGTH,DEFENDED,1.0,174,95.0
13393,1136618,1,Shubman Gill,1070173,Kolkata Knight Riders,Ish Sodhi,559066,Rajasthan Royals,5,8.05,run,1,False,,1070173,9,0,0,0,0,1,1,1.5,0,6,55,4,53,,67,6.22,,,120,2018-05-23,2018,"Eden Gardens, Kolkata",India,Kolkata Knight Riders,Rajasthan Royals,IPL,RHB,LB,spin bowler,1,1,1,True,297,224,3,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,FLICK,1.0,150,35.03
13394,1136618,1,Shubman Gill,1070173,Kolkata Knight Riders,Ish Sodhi,559066,Rajasthan Royals,1,12.01,run,1,False,,1070173,13,0,0,0,0,10,9,2.1,0,8,77,4,73,,47,6.32,,,120,2018-05-23,2018,"Eden Gardens, Kolkata",India,Kolkata Knight Riders,Rajasthan Royals,IPL,RHB,LB,spin bowler,1,1,1,True,275,225,3,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,148,32.99
13395,1136618,1,Shubman Gill,1070173,Kolkata Knight Riders,Ish Sodhi,559066,Rajasthan Royals,3,12.03,run,2,False,,1070173,13,0,0,0,0,12,10,2.3,0,11,80,4,75,,45,6.4,,,120,2018-05-23,2018,"Eden Gardens, Kolkata",India,Kolkata Knight Riders,Rajasthan Royals,IPL,RHB,LB,spin bowler,2,1,2,True,298,288,4,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,149,34.0
13396,1136618,1,Shubman Gill,1070173,Kolkata Knight Riders,Ish Sodhi,559066,Rajasthan Royals,4,12.04,run,1,False,,1070173,13,0,0,0,0,13,11,2.4,0,12,81,4,76,,44,6.39,,,120,2018-05-23,2018,"Eden Gardens, Kolkata",India,Kolkata Knight Riders,Rajasthan Royals,IPL,RHB,LB,spin bowler,1,1,1,True,241,187,3,DOWN_LEG,GOOD_LENGTH,FLICK,1.0,149,34.0
13397,1136618,1,Shubman Gill,1070173,Kolkata Knight Riders,Ish Sodhi,559066,Rajasthan Royals,6,12.06,no run,0,False,,1070173,13,0,0,0,0,13,12,3.0,0,13,82,4,78,,42,6.3,,,120,2018-05-23,2018,"Eden Gardens, Kolkata",India,Kolkata Knight Riders,Rajasthan Royals,IPL,RHB,LB,spin bowler,0,1,0,True,142,196,6,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1.0,147,31.99
14504,1304056,1,Shubman Gill,1070173,Gujarat Titans,Kuldeep Yadav,559235,Delhi Capitals,6,6.06,run,2,False,,1070173,7,0,0,0,0,28,17,1.0,1,7,51,2,42,,78,7.28,,,120,2022-04-02,2022,"Maharashtra Cricket Association Stadium, Pune",India,Gujarat Titans,Delhi Capitals,IPL,RHB,LWS,spin bowler,2,1,2,True,287,62,2,ON_THE_STUMPS,GOOD_LENGTH,SWEEP_SHOT,1.0,162,48.18
