1s,2s,3s,4s,5s,6s,ball,ball_id,balls,bat,bat_hand,bowl,bowl_category,bowl_kind,bowl_style,bowler_dismissed?,control,country,date,dismissal,dots,ground,Index,inns,inns_number,length,line,noball,opposition,outs,over,phase,runs,shot,team,wide,year
0,1,0,0,0,0,3,14.03,1,Shubman Gill,RHB,Harpreet Brar,SLA,spin bowler,SLA,0,1,India,4/4/2024,"",0,"Narendra Modi Stadium, Ahmedabad",2224,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,15,Middle,2,CUT_SHOT,Gujarat Titans,0,2024
0,1,0,0,0,0,3,14.03,1,Shubman Gill,RHB,KM Asif,RAP,pace bowler,RM,0,1,India,5/3/2018,"",0,"Eden Gardens, Kolkata",84,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,15,Middle,2,CUT_SHOT,Kolkata Knight Riders,0,2018
0,1,0,0,0,0,3,15.03,1,Shubman Gill,RHB,Sam Curran,LAP,pace bowler,LMF,0,1,India,5/3/2019,"",0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",361,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Punjab Kings,0,16,Middle,2,FLICK,Kolkata Knight Riders,0,2019
0,1,0,0,0,0,3,15.03,1,Shubman Gill,RHB,Shardul Thakur,RAP,pace bowler,RM,0,1,India,5/10/2024,"",0,"Narendra Modi Stadium, Ahmedabad",2424,1,1,FULL_TOSS,ON_THE_STUMPS,0,Chennai Super Kings,0,16,Middle,2,ON_DRIVE,Gujarat Titans,0,2024
0,1,0,0,0,0,3,16.03,1,Shubman Gill,RHB,Avesh Khan,RAP,pace bowler,RFM,0,1,India,5/7/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1880,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Lucknow Super Giants,0,17,Slog,2,PULL,Gujarat Titans,0,2023
0,1,0,0,0,0,3,17.03,1,Shubman Gill,RHB,Arshdeep Singh,LAP,pace bowler,LMF,0,1,India,4/8/2022,"",0,"Brabourne Stadium, Mumbai",1290,1,2,FULL,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,18,Slog,2,COVER_DRIVE,Gujarat Titans,0,2022
0,1,0,0,0,0,4,1.04,1,Shubman Gill,RHB,Jason Behrendorff,LAP,pace bowler,LFM,0,0,India,4/25/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1728,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,2,PP,2,COVER_DRIVE,Gujarat Titans,0,2023
0,1,0,0,0,0,4,6.04,1,Shubman Gill,RHB,Shams Mulani,SLA,spin bowler,SLA,0,0,India,3/24/2024,"",0,"Narendra Modi Stadium, Ahmedabad",2156,1,1,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Mumbai Indians,0,7,Middle,2,LEG_GLANCE,Gujarat Titans,0,2024
0,1,0,0,0,0,4,7.04,1,Shubman Gill,RHB,Ravichandran Ashwin,RAO,spin bowler,OB,0,1,United Arab Emirates,10/3/2020,"",0,Sharjah Cricket Stadium,514,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Delhi Capitals,0,8,Middle,2,CUT_SHOT,Kolkata Knight Riders,0,2020
0,1,0,0,0,0,4,8.04,1,Shubman Gill,RHB,Fazalhaq Farooqi,LAP,pace bowler,LFM,0,1,India,5/15/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1928,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,9,Middle,2,FLICK,Gujarat Titans,0,2023
0,1,0,0,0,0,4,8.04,1,Shubman Gill,RHB,Piyush Chawla,RWS,spin bowler,LB,0,0,India,4/25/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1752,1,1,SHORT_OF_A_GOOD_LENGTH,DOWN_LEG,0,Mumbai Indians,0,9,Middle,2,PADDLE_SWEEP,Gujarat Titans,0,2023
0,1,0,0,0,0,4,8.04,1,Shubman Gill,RHB,Piyush Chawla,RWS,spin bowler,LB,0,1,India,5/26/2023,"",0,"Narendra Modi Stadium, Ahmedabad",2084,1,1,FULL,WIDE_OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,9,Middle,2,SQUARE_DRIVE,Gujarat Titans,0,2023
0,1,0,0,0,0,4,8.04,1,Shubman Gill,RHB,Ravindra Jadeja,SLA,spin bowler,SLA,0,1,India,3/31/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1580,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,9,Middle,2,COVER_DRIVE,Gujarat Titans,0,2023
0,1,0,0,0,0,4,8.04,1,Shubman Gill,RHB,Shreyas Gopal,RWS,spin bowler,LB,0,0,United Arab Emirates,9/30/2020,"",0,Dubai International Cricket Stadium,485,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,9,Middle,2,SLOG_SWEEP,Kolkata Knight Riders,0,2020
0,1,0,0,0,0,4,11.04,1,Shubman Gill,RHB,Harshal Patel,RAP,pace bowler,RM,0,0,India,5/21/2023,"",0,"M Chinnaswamy Stadium, Bengaluru",1988,1,2,GOOD_LENGTH,WIDE_OUTSIDE_OFFSTUMP,0,Royal Challengers Bangalore,0,12,Middle,2,CUT_SHOT,Gujarat Titans,0,2023
0,1,0,0,0,0,4,11.04,1,Shubman Gill,RHB,Shardul Thakur,RAP,pace bowler,RM,0,1,India,4/2/2022,"",0,"Maharashtra Cricket Association Stadium, Pune",1212,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Delhi Capitals,0,12,Middle,2,ON_DRIVE,Gujarat Titans,0,2022
0,1,0,0,0,0,4,12.04,1,Shubman Gill,RHB,Kuldeep Sen,RAP,pace bowler,RF,0,1,India,4/10/2024,"",0,"Sawai Mansingh Stadium, Jaipur",2295,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Rajasthan Royals,0,13,Middle,2,FLICK,Gujarat Titans,0,2024
0,1,0,0,0,0,4,13.04,1,Shubman Gill,RHB,Shakib Al Hasan,SLA,spin bowler,SLA,0,1,India,5/25/2018,"",0,"Eden Gardens, Kolkata",127,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,14,Middle,2,CUT_SHOT,Kolkata Knight Riders,0,2018
0,1,0,0,0,0,4,14.04,1,Shubman Gill,RHB,Bhuvneshwar Kumar,RAP,pace bowler,RM,0,1,United Arab Emirates,9/26/2020,"",0,"Zayed Cricket Stadium, Abu Dhabi",445,1,2,FULL,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,15,Middle,2,FLICK,Kolkata Knight Riders,0,2020
0,1,0,0,0,0,4,14.04,1,Shubman Gill,RHB,Ravi Bishnoi,RWS,spin bowler,LBG,0,1,United Arab Emirates,10/10/2020,"",0,"Zayed Cricket Stadium, Abu Dhabi",572,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,15,Middle,2,ON_DRIVE,Kolkata Knight Riders,0,2020
0,1,0,0,0,0,4,15.04,1,Shubman Gill,RHB,Arshdeep Singh,LAP,pace bowler,LMF,0,1,India,4/4/2024,"",0,"Narendra Modi Stadium, Ahmedabad",2228,1,1,FULL,ON_THE_STUMPS,0,Punjab Kings,0,16,Middle,2,FLICK,Gujarat Titans,0,2024
0,1,0,0,0,0,4,19.04,1,Shubman Gill,RHB,Shardul Thakur,RAP,pace bowler,RM,0,1,India,4/14/2019,"",0,"Eden Gardens, Kolkata",241,1,1,FULL,WIDE_OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,20,Slog,2,COVER_DRIVE,Kolkata Knight Riders,0,2019
0,1,0,0,0,0,5,0.05,1,Shubman Gill,RHB,Deepak Chahar,RAP,pace bowler,RM,0,0,India,3/31/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1557,1,2,FULL,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,1,PP,2,COVER_DRIVE,Gujarat Titans,0,2023
0,1,0,0,0,0,5,1.05,1,Shubman Gill,RHB,Ishant Sharma,RAP,pace bowler,RFM,0,1,India,5/2/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1800,1,2,FULL_TOSS,ON_THE_STUMPS,0,Delhi Capitals,0,2,PP,2,PULL,Gujarat Titans,0,2023
0,1,0,0,0,0,5,1.05,1,Shubman Gill,RHB,Kagiso Rabada,RAP,pace bowler,RF,0,1,India,4/13/2023,"",0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1643,1,2,SHORT,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,2,PP,2,PULL,Gujarat Titans,0,2023
0,1,0,0,0,0,5,2.05,1,Shubman Gill,RHB,Krunal Pandya,SLA,spin bowler,SLA,0,1,India,5/7/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1840,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Lucknow Super Giants,0,3,PP,2,ON_DRIVE,Gujarat Titans,0,2023
0,1,0,0,0,0,5,3.05,1,Shubman Gill,RHB,Mustafizur Rahman,LAP,pace bowler,LFM,0,0,India,4/24/2021,"",0,"Wankhede Stadium, Mumbai",825,1,1,FULL,ON_THE_STUMPS,0,Rajasthan Royals,0,4,PP,2,ON_DRIVE,Kolkata Knight Riders,0,2021
0,1,0,0,0,0,5,4.05,1,Shubman Gill,RHB,Chris Morris,RAP,pace bowler,RFM,0,1,India,4/24/2021,"",0,"Wankhede Stadium, Mumbai",831,1,1,FULL_TOSS,ON_THE_STUMPS,0,Rajasthan Royals,0,5,PP,2,FLICK,Kolkata Knight Riders,0,2021
0,1,0,0,0,0,5,5.05,1,Shubman Gill,RHB,Sam Curran,LAP,pace bowler,LMF,0,1,India,4/21/2024,"",0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",2331,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Punjab Kings,0,6,PP,2,FLICK,Gujarat Titans,0,2024
0,1,0,0,0,0,5,5.05,1,Shubman Gill,RHB,Yuzvendra Chahal,RWS,spin bowler,LBG,0,1,United Arab Emirates,9/20/2021,"",0,"Zayed Cricket Stadium, Abu Dhabi",902,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Royal Challengers Bangalore,0,6,PP,2,REVERSE_SWEEP,Kolkata Knight Riders,0,2021
0,1,0,0,0,0,5,6.05,1,Shubman Gill,RHB,Rahul Chahar,RWS,spin bowler,LBG,0,1,India,4/8/2022,"",0,"Brabourne Stadium, Mumbai",1256,1,2,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Punjab Kings,0,7,Middle,2,FLICK,Gujarat Titans,0,2022
0,1,0,0,0,0,5,6.05,1,Shubman Gill,RHB,Shreyas Gopal,RWS,spin bowler,LB,0,1,United Arab Emirates,9/30/2020,"",0,Dubai International Cricket Stadium,477,1,1,FULL,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,7,Middle,2,COVER_DRIVE,Kolkata Knight Riders,0,2020
0,1,0,0,0,0,5,6.05,1,Shubman Gill,RHB,Washington Sundar,RAO,spin bowler,OB,0,1,India,3/31/2024,"",0,"Narendra Modi Stadium, Ahmedabad",2184,1,2,FULL,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,7,Middle,2,FLICK,Gujarat Titans,0,2024
0,1,0,0,0,0,5,7.05,1,Shubman Gill,RHB,Harbhajan Singh,RAO,spin bowler,OB,0,1,India,4/9/2019,"",0,"MA Chidambaram Stadium, Chepauk, Chennai",178,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,8,Middle,2,FLICK,Kolkata Knight Riders,0,2019
0,1,0,0,0,0,5,7.05,1,Shubman Gill,RHB,Riyan Parag,RWS,spin bowler,LB,0,1,United Arab Emirates,9/30/2020,"",0,Dubai International Cricket Stadium,480,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Rajasthan Royals,0,8,Middle,2,ON_DRIVE,Kolkata Knight Riders,0,2020
0,1,0,0,0,0,5,7.05,1,Shubman Gill,RHB,Sam Curran,LAP,pace bowler,LMF,0,1,India,4/13/2023,"",0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1655,1,2,YORKER,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,8,Middle,2,PUSH,Gujarat Titans,0,2023
0,1,0,0,0,0,5,8.05,1,Shubman Gill,RHB,Kuldeep Yadav,LWS,spin bowler,LWS,0,1,India,4/2/2022,"",0,"Maharashtra Cricket Association Stadium, Pune",1207,1,1,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Delhi Capitals,0,9,Middle,2,FLICK,Gujarat Titans,0,2022
0,1,0,0,0,0,5,8.05,1,Shubman Gill,RHB,Piyush Chawla,RWS,spin bowler,LB,0,1,India,5/26/2023,"",0,"Narendra Modi Stadium, Ahmedabad",2085,1,1,FULL,ON_THE_STUMPS,0,Mumbai Indians,0,9,Middle,2,FLICK,Gujarat Titans,0,2023
0,1,0,0,0,0,5,8.05,1,Shubman Gill,RHB,Ravi Bishnoi,RWS,spin bowler,LBG,0,1,United Arab Emirates,10/10/2020,"",0,"Zayed Cricket Stadium, Abu Dhabi",550,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Punjab Kings,0,9,Middle,2,FLICK,Kolkata Knight Riders,0,2020
0,1,0,0,0,0,5,8.05,1,Shubman Gill,RHB,Washington Sundar,RAO,spin bowler,OB,0,1,India,3/31/2024,"",0,"Narendra Modi Stadium, Ahmedabad",2192,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,9,Middle,2,FLICK,Gujarat Titans,0,2024
0,1,0,0,0,0,5,9.05,1,Shubman Gill,RHB,Keemo Paul,RAP,pace bowler,RFM,0,1,India,4/12/2019,"",0,"Eden Gardens, Kolkata",209,1,1,FULL,OUTSIDE_OFFSTUMP,0,Delhi Capitals,0,10,Middle,2,STRAIGHT_DRIVE,Kolkata Knight Riders,0,2019
0,1,0,0,0,0,5,9.05,1,Shubman Gill,RHB,Marcus Stoinis,RAP,pace bowler,RM,0,1,India,4/29/2021,"",0,"Narendra Modi Stadium, Ahmedabad",871,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Delhi Capitals,0,10,Middle,2,CUT_SHOT,Kolkata Knight Riders,0,2021
0,1,0,0,0,0,5,9.05,1,Shubman Gill,RHB,Yuzvendra Chahal,RWS,spin bowler,LBG,0,1,India,4/10/2024,"",0,"Sawai Mansingh Stadium, Jaipur",2288,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,10,Middle,2,CUT_SHOT,Gujarat Titans,0,2024
0,1,0,0,0,0,5,9.05,1,Shubman Gill,RHB,Yuzvendra Chahal,RWS,spin bowler,LBG,0,1,India,5/29/2022,"",0,"Narendra Modi Stadium, Ahmedabad",1538,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,10,Middle,2,FLICK,Gujarat Titans,0,2022
0,1,0,0,0,0,5,10.05,1,Shubman Gill,RHB,Ravindra Jadeja,SLA,spin bowler,SLA,0,1,India,5/3/2018,"",0,"Eden Gardens, Kolkata",69,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,11,Middle,2,FLICK,Kolkata Knight Riders,0,2018
0,1,0,0,0,0,5,11.05,1,Shubman Gill,RHB,Daryl Mitchell,RAP,pace bowler,RM,0,1,India,5/10/2024,"",0,"Narendra Modi Stadium, Ahmedabad",2407,1,1,FULL_TOSS,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,12,Middle,2,COVER_DRIVE,Gujarat Titans,0,2024
0,1,0,0,0,0,5,11.05,1,Shubman Gill,RHB,Keshav Maharaj,SLA,spin bowler,SLA,0,1,India,4/10/2024,"",0,"Sawai Mansingh Stadium, Jaipur",2293,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,12,Middle,2,CUT_SHOT,Gujarat Titans,0,2024
0,1,0,0,0,0,5,12.05,1,Shubman Gill,RHB,Kuldeep Sen,RAP,pace bowler,RF,0,1,India,4/10/2024,"",0,"Sawai Mansingh Stadium, Jaipur",2296,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,13,Middle,2,PULL,Gujarat Titans,0,2024
0,1,0,0,0,0,5,12.05,1,Shubman Gill,RHB,T Natarajan,LAP,pace bowler,LM,0,1,India,5/15/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1943,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,13,Middle,2,PULL,Gujarat Titans,0,2023
0,1,0,0,0,0,5,13.05,1,Shubman Gill,RHB,Amit Mishra,RWS,spin bowler,LB,0,0,India,4/27/2018,"",0,"Feroz Shah Kotla, Delhi",49,1,2,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Delhi Capitals,0,14,Middle,2,CUT_SHOT,Kolkata Knight Riders,0,2018
0,1,0,0,0,0,5,13.05,1,Shubman Gill,RHB,Ravi Bishnoi,RWS,spin bowler,LBG,0,1,United Arab Emirates,10/26/2020,"",0,Sharjah Cricket Stadium,717,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Punjab Kings,0,14,Middle,2,FLICK,Kolkata Knight Riders,0,2020
0,1,0,0,0,0,5,14.05,1,Shubman Gill,RHB,Ravichandran Ashwin,RAO,spin bowler,OB,0,1,India,4/10/2024,"",0,"Sawai Mansingh Stadium, Jaipur",2304,1,2,FULL,ON_THE_STUMPS,0,Rajasthan Royals,0,15,Middle,2,ON_DRIVE,Gujarat Titans,0,2024
0,1,0,0,0,0,5,15.05,1,Shubman Gill,RHB,Axar Patel,SLA,spin bowler,SLA,0,1,India,4/2/2022,"",0,"Maharashtra Cricket Association Stadium, Pune",1228,1,1,FULL,OUTSIDE_OFFSTUMP,0,Delhi Capitals,0,16,Middle,2,COVER_DRIVE,Gujarat Titans,0,2022
0,1,0,0,0,0,5,16.05,1,Shubman Gill,RHB,Harshal Patel,RAP,pace bowler,RM,0,1,India,4/4/2024,"",0,"Narendra Modi Stadium, Ahmedabad",2232,1,1,YORKER,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,17,Slog,2,SQUARE_DRIVE,Gujarat Titans,0,2024
0,1,0,0,0,0,5,16.05,1,Shubman Gill,RHB,Vijaykumar Vyshak,RAP,pace bowler,RM,0,1,India,5/21/2023,"",0,"M Chinnaswamy Stadium, Bengaluru",2002,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Royal Challengers Bangalore,0,17,Slog,2,PULL,Gujarat Titans,0,2023
0,1,0,0,0,0,5,18.05,1,Shubman Gill,RHB,Siddarth Kaul,RAP,pace bowler,RM,0,0,India,5/25/2018,"",0,"Eden Gardens, Kolkata",140,1,2,FULL,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,19,Slog,2,ON_DRIVE,Kolkata Knight Riders,0,2018
0,1,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Hardik Pandya,RAP,pace bowler,RMF,0,1,India,3/24/2024,"",0,"Narendra Modi Stadium, Ahmedabad",2142,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,1,PP,2,COVER_DRIVE,Gujarat Titans,0,2024
0,1,0,0,0,0,6,1.06,1,Shubman Gill,RHB,Arshdeep Singh,LAP,pace bowler,LMF,0,1,India,4/4/2024,"",0,"Narendra Modi Stadium, Ahmedabad",2197,1,1,SHORT_OF_A_GOOD_LENGTH,DOWN_LEG,0,Punjab Kings,0,2,PP,2,PULL,Gujarat Titans,0,2024
0,1,0,0,0,0,6,1.06,1,Shubman Gill,RHB,Jason Holder,RAP,pace bowler,RMF,0,1,United Arab Emirates,10/3/2021,"",0,Dubai International Cricket Stadium,982,1,2,SHORT,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,2,PP,2,PULL,Kolkata Knight Riders,0,2021
0,1,0,0,0,0,6,2.06,1,Shubman Gill,RHB,Manimaran Siddharth,SLA,spin bowler,SLA,0,1,India,4/7/2024,"",0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2254,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Lucknow Super Giants,0,3,PP,2,FLICK,Gujarat Titans,0,2024
0,1,0,0,0,0,6,2.06,1,Shubman Gill,RHB,Murugan Ashwin,RWS,spin bowler,LBG,0,1,India,5/6/2022,"",0,"Brabourne Stadium, Mumbai",1389,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Mumbai Indians,0,3,PP,2,FLICK,Gujarat Titans,0,2022
0,1,0,0,0,0,6,3.06,1,Shubman Gill,RHB,Arshdeep Singh,LAP,pace bowler,LMF,0,1,India,5/3/2019,"",0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",329,1,2,FULL,ON_THE_STUMPS,0,Punjab Kings,0,4,PP,2,ON_DRIVE,Kolkata Knight Riders,0,2019
0,1,0,0,0,0,6,4.06,1,Shubman Gill,RHB,Marco Jansen,LAP,pace bowler,LMF,0,1,India,5/15/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1912,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,5,PP,2,FLICK,Gujarat Titans,0,2023
0,1,0,0,0,0,6,4.06,1,Shubman Gill,RHB,Mohammed Siraj,RAP,pace bowler,RMF,0,1,United Arab Emirates,10/11/2021,"",0,Sharjah Cricket Stadium,1087,1,2,FULL,ON_THE_STUMPS,0,Royal Challengers Bangalore,0,5,PP,2,FLICK,Kolkata Knight Riders,0,2021
0,1,0,0,0,0,6,6.06,1,Shubman Gill,RHB,Harpreet Brar,SLA,spin bowler,SLA,0,1,India,4/21/2024,"",0,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",2336,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,7,Middle,2,CUT_SHOT,Gujarat Titans,0,2024
0,1,0,0,0,0,6,6.06,1,Shubman Gill,RHB,Kuldeep Yadav,LWS,spin bowler,LWS,0,1,India,4/2/2022,"",0,"Maharashtra Cricket Association Stadium, Pune",1203,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Delhi Capitals,0,7,Middle,2,SWEEP_SHOT,Gujarat Titans,0,2022
0,1,0,0,0,0,6,6.06,1,Shubman Gill,RHB,Rahul Chahar,RWS,spin bowler,LBG,0,1,India,4/8/2022,"",0,"Brabourne Stadium, Mumbai",1257,1,2,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Punjab Kings,0,7,Middle,2,FLICK,Gujarat Titans,0,2022
0,1,0,0,0,0,6,6.06,1,Shubman Gill,RHB,Ravichandran Ashwin,RAO,spin bowler,OB,0,1,United Arab Emirates,10/13/2021,"",0,Sharjah Cricket Stadium,1107,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Delhi Capitals,0,7,Middle,2,FLICK,Kolkata Knight Riders,0,2021
0,1,0,0,0,0,6,6.06,1,Shubman Gill,RHB,Shams Mulani,SLA,spin bowler,SLA,0,1,India,3/24/2024,"",0,"Narendra Modi Stadium, Ahmedabad",2158,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,7,Middle,2,CUT_SHOT,Gujarat Titans,0,2024
0,1,0,0,0,0,6,7.06,1,Shubman Gill,RHB,Amit Mishra,RWS,spin bowler,LB,0,1,India,4/27/2018,"",0,"Feroz Shah Kotla, Delhi",34,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Delhi Capitals,0,8,Middle,2,CUT_SHOT,Kolkata Knight Riders,0,2018
0,1,0,0,0,0,6,7.06,1,Shubman Gill,RHB,Chris Jordan,RAP,pace bowler,RFM,0,1,United Arab Emirates,10/10/2020,"",0,"Zayed Cricket Stadium, Abu Dhabi",549,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Punjab Kings,0,8,Middle,2,FLICK,Kolkata Knight Riders,0,2020
0,1,0,0,0,0,6,7.06,1,Shubman Gill,RHB,Yuzvendra Chahal,RWS,spin bowler,LBG,0,1,India,5/5/2023,"",0,"Sawai Mansingh Stadium, Jaipur",1832,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Rajasthan Royals,0,8,Middle,2,ON_DRIVE,Gujarat Titans,0,2023
0,1,0,0,0,0,6,9.06,1,Shubman Gill,RHB,Maheesh Theekshana,RAO,spin bowler,OB,0,1,India,5/23/2023,"",0,"MA Chidambaram Stadium, Chepauk, Chennai",2043,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,10,Middle,2,CUT_SHOT,Gujarat Titans,0,2023
0,1,0,0,0,0,6,9.06,1,Shubman Gill,RHB,Sam Curran,LAP,pace bowler,LMF,0,1,India,5/3/2019,"",0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",344,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,10,Middle,2,PULL,Kolkata Knight Riders,0,2019
0,1,0,0,0,0,6,9.06,1,Shubman Gill,RHB,Trent Boult,LAP,pace bowler,LFM,0,1,India,4/16/2023,"",0,"Narendra Modi Stadium, Ahmedabad",1708,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,10,Middle,2,PULL,Gujarat Titans,0,2023
0,1,0,0,0,0,6,11.06,1,Shubman Gill,RHB,Keshav Maharaj,SLA,spin bowler,SLA,0,1,India,4/10/2024,"",0,"Sawai Mansingh Stadium, Jaipur",2294,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,12,Middle,2,PUSH,Gujarat Titans,0,2024
0,1,0,0,0,0,6,11.06,1,Shubman Gill,RHB,Matheesha Pathirana,RAP,pace bowler,RF,0,1,India,5/23/2023,"",0,"MA Chidambaram Stadium, Chepauk, Chennai",2048,1,2,YORKER,ON_THE_STUMPS,0,Chennai Super Kings,0,12,Middle,2,FLICK,Gujarat Titans,0,2023
0,1,0,0,0,0,6,11.06,1,Shubman Gill,RHB,Mohammad Nabi,RAO,spin bowler,OB,0,1,United Arab Emirates,9/26/2020,"",0,"Zayed Cricket Stadium, Abu Dhabi",434,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,12,Middle,2,ON_DRIVE,Kolkata Knight Riders,0,2020
0,1,0,0,0,0,6,11.06,1,Shubman Gill,RHB,Ravichandran Ashwin,RAO,spin bowler,OB,0,1,India,5/29/2022,"",0,"Narendra Modi Stadium, Ahmedabad",1543,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,12,Middle,2,CUT_SHOT,Gujarat Titans,0,2022
0,1,0,0,0,0,6,12.06,1,Shubman Gill,RHB,Ravi Bishnoi,RWS,spin bowler,LBG,0,1,United Arab Emirates,10/10/2020,"",0,"Zayed Cricket Stadium, Abu Dhabi",565,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,13,Middle,2,SLOG_SHOT,Kolkata Knight Riders,0,2020
